"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,7,1,0.6,2,0.8,50,0.926068479502205,0.00337749919990642,0.767134261232063,0.0222869831842769,0.00557861398470621,0.0145300582555064,"CBCL"
0.1,7,1,0.8,1,0.6,50,0.933340972610363,0.00207887695692364,0.774086287769214,0.0188546905453535,0.00241639649116237,0.0135553892692092,"CBCL"
0.1,7,1,0.8,1,0.8,50,0.923188837715723,0.00425008742752945,0.766792857423865,0.0205122045968907,0.00345297291024305,0.0149822673388753,"CBCL"
0.1,7,1,0.8,2,0.6,50,0.92828605169668,0.00501562091799835,0.765250591748788,0.0230254878995886,0.00490076148601434,0.0152663423648332,"CBCL"
0.1,7,1,0.8,2,0.8,50,0.924914365066576,0.00298838735026348,0.767748551694466,0.0194182213779052,0.00163082714723267,0.00941896521411551,"CBCL"
0.05,2,0.1,0.6,1,0.6,100,0.907126305131572,0.0050116720981739,0.755417999259755,0.0191236601314894,0.00372412906597609,0.0110397491847641,"CBCL"
0.05,2,0.1,0.6,1,0.8,100,0.906685322399217,0.00522216610644543,0.755178511356294,0.0198959428012114,0.00354534648773222,0.0102873166137702,"CBCL"
0.05,2,0.1,0.6,2,0.6,100,0.907057796663377,0.00573465771257777,0.755806919251496,0.0199893237946489,0.00456971745008261,0.0112802685986161,"CBCL"
0.05,2,0.1,0.6,2,0.8,100,0.908410036406332,0.00297195334627995,0.756788906084551,0.0185431775854708,0.00205530221479152,0.0097477639380056,"CBCL"
0.05,2,0.1,0.8,1,0.6,100,0.906559243542703,0.00541164997912951,0.756359032602349,0.0185161749551413,0.00266887601755567,0.00936090481308885,"CBCL"
0.05,2,0.1,0.8,1,0.8,100,0.908604566773628,0.00313588094115778,0.757270696254843,0.0196154163583263,0.00256947811480303,0.011071901861815,"CBCL"
0.05,2,0.1,0.8,2,0.6,100,0.907619404421482,0.00532352022386843,0.756263664157507,0.0197782063306308,0.00409391943607043,0.0115648493193224,"CBCL"
0.05,2,0.1,0.8,2,0.8,100,0.907088359053004,0.0062360059189209,0.756441407890011,0.0194356698241565,0.00389541333245169,0.0112659809130471,"CBCL"
0.05,2,1,0.6,1,0.6,100,0.905907028429548,0.00644755055490318,0.754910606933908,0.0176370386480348,0.00391007043376448,0.00979209429414621,"CBCL"
0.05,2,1,0.6,1,0.8,100,0.907847853607256,0.00385180867203411,0.756466246389264,0.0190708870199067,0.00259349221404019,0.0110153980645362,"CBCL"
0.05,2,1,0.6,2,0.6,100,0.908193977769834,0.00353594266748996,0.757079423534628,0.0173850949441415,0.0024267665684859,0.00877472182774052,"CBCL"
0.05,2,1,0.6,2,0.8,100,0.906961121426013,0.00477596311693085,0.756070047181027,0.0194477944875747,0.00349504599086663,0.0103145134159564,"CBCL"
0.05,2,1,0.8,1,0.6,100,0.906822535411944,0.00576666427047992,0.755015942729687,0.0190185039992868,0.00422849297469618,0.00978285599584051,"CBCL"
0.05,2,1,0.8,1,0.8,100,0.908025511262949,0.00373542005696671,0.756371858475744,0.0182688126653193,0.00224045382783292,0.00952691987862146,"CBCL"
0.05,2,1,0.8,2,0.6,100,0.907049014686015,0.00567305402598482,0.755865807719332,0.0200737324374643,0.00451441170739371,0.0112445879121776,"CBCL"
0.05,2,1,0.8,2,0.8,100,0.908647048314853,0.00312798139419215,0.757232146815991,0.0185345341181878,0.00243327316176826,0.0101073827452334,"CBCL"
0.1,2,0.1,0.6,1,0.6,100,0.911085464561571,0.00641077817436143,0.75829083580145,0.0203391487770423,0.00426852276520687,0.0124834110022232,"CBCL"
0.1,2,0.1,0.6,1,0.8,100,0.910541960272051,0.004011335094956,0.756667671651092,0.0207356876166445,0.00319637565653309,0.011822521171605,"CBCL"
0.1,2,0.1,0.6,2,0.6,100,0.911919076942831,0.00467412703476688,0.756936692190686,0.018112681118405,0.00381161669139467,0.0117279289384476,"CBCL"
0.1,2,0.1,0.6,2,0.8,100,0.912944298096918,0.00269859841021118,0.760204503409426,0.0181546696423584,0.00232804479666008,0.00988270252076814,"CBCL"
0.1,2,0.1,0.8,1,0.6,100,0.914531468064651,0.00267326045010238,0.759551879896694,0.0190623425328941,0.0021004143358376,0.0109902932572711,"CBCL"
0.1,2,0.1,0.8,1,0.8,100,0.911622742347676,0.0042483361844989,0.757832193008585,0.0210139793737804,0.00334930091399255,0.0126628968693849,"CBCL"
0.1,2,0.1,0.8,2,0.6,100,0.910446348931246,0.0054038899393354,0.757473215232072,0.0202197095193994,0.0032474818756833,0.0114788224494406,"CBCL"
0.1,2,0.1,0.8,2,0.8,100,0.912649243335917,0.00363066759716862,0.758654846000615,0.0188408664315204,0.00329629882098551,0.0112425625916698,"CBCL"
0.1,2,1,0.6,1,0.6,100,0.913311027221935,0.00359032171145835,0.7592942322352,0.0180552909658677,0.00250019864455647,0.0105419329168946,"CBCL"
0.1,2,1,0.6,1,0.8,100,0.910231039608831,0.00467404772449097,0.756438045560192,0.0194975661963561,0.00296815215974193,0.0098746547405648,"CBCL"
0.1,2,1,0.6,2,0.6,100,0.914541543644529,0.00238824662864913,0.760200347389079,0.0194831757335483,0.00175782652181939,0.0118670935725375,"CBCL"
0.1,2,1,0.6,2,0.8,100,0.911570961714761,0.00364085380788509,0.757801844020396,0.0200916443479997,0.00258934245199926,0.0107982946384751,"CBCL"
0.1,2,1,0.8,1,0.6,100,0.913269339742065,0.00457225548191633,0.759561475131147,0.0189475055981813,0.00304165756119724,0.0131761814146574,"CBCL"
0.1,2,1,0.8,1,0.8,100,0.912806901427893,0.00378409321820549,0.758317643670188,0.0192848052929609,0.00405302181734929,0.0114445553349288,"CBCL"
0.1,2,1,0.8,2,0.6,100,0.912626387336793,0.00360534508096104,0.758207256494691,0.0203682911644807,0.00236967931030694,0.0124246223440859,"CBCL"
0.1,2,1,0.8,2,0.8,100,0.911994297987897,0.0035903503448057,0.75867091569618,0.0185378244331899,0.00260980640534657,0.0105880434399471,"CBCL"
0.05,7,0.1,0.6,1,0.6,100,0.920778492324977,0.00262525675822586,0.765154463637617,0.0196997755440717,0.00245893232525706,0.0107611503758367,"CBCL"
0.05,7,0.1,0.6,1,0.8,100,0.915524973889291,0.00465248130810725,0.760093820630856,0.0197323793021824,0.00387928595344794,0.00841120552141117,"CBCL"
0.05,7,0.1,0.6,2,0.6,100,0.91976935124854,0.00330735133590722,0.762033725030998,0.0167458335963171,0.00329167365859178,0.00842165092016833,"CBCL"
0.05,7,0.1,0.6,2,0.8,100,0.915847174103379,0.00391007593181913,0.76254581989595,0.0196245165194362,0.00192638492249566,0.0109574603413742,"CBCL"
0.05,7,0.1,0.8,1,0.6,100,0.919281041678801,0.00373791331054137,0.762883952009469,0.0214995934893064,0.00255134021271577,0.0124511145338994,"CBCL"
0.05,7,0.1,0.8,1,0.8,100,0.914963858129579,0.00622342308437547,0.762585291861423,0.0221395004123443,0.00523711049479707,0.0125372804439898,"CBCL"
0.05,7,0.1,0.8,2,0.6,100,0.920391449771386,0.00318316238680447,0.764198858746246,0.0151500722012544,0.00253632117961484,0.0100719185808846,"CBCL"
0.05,7,0.1,0.8,2,0.8,100,0.915081216114488,0.00522202408986598,0.758820353102128,0.0171253864559318,0.00233111551616004,0.00860955884652814,"CBCL"
0.05,7,1,0.6,1,0.6,100,0.921267269932444,0.00324297836527206,0.764679450685131,0.0242939441850311,0.00451263769530683,0.0155405079872446,"CBCL"
0.05,7,1,0.6,1,0.8,100,0.913743786608978,0.00592689228165003,0.759696930598775,0.0182212188123637,0.00436032734145966,0.00992220995081136,"CBCL"
0.05,7,1,0.6,2,0.6,100,0.920405308644913,0.00267016895123219,0.763221472435827,0.015801003506503,0.00216140223009461,0.0084137931421617,"CBCL"
0.05,7,1,0.6,2,0.8,100,0.919704938506746,0.00314541603405416,0.764657145892014,0.0179042855853709,0.00218982472247995,0.010813318651382,"CBCL"
0.05,7,1,0.8,1,0.6,100,0.920003555924173,0.00379417191009557,0.762054118436701,0.012202324810628,0.00506719206786837,0.00668434549800675,"CBCL"
0.05,7,1,0.8,1,0.8,100,0.918612234295488,0.00274998165220885,0.764192522946792,0.0187333517705761,0.00167591711645162,0.0102898511334459,"CBCL"
0.05,7,1,0.8,2,0.6,100,0.925103052064272,0.00124285072342375,0.768507944492956,0.0203606439837779,0.00139539340029768,0.0137085918608582,"CBCL"
0.05,7,1,0.8,2,0.8,100,0.912905820668741,0.0081372619726503,0.757908041923373,0.0203559472064599,0.00814679697342267,0.0138070923075,"CBCL"
0.1,7,0.1,0.6,1,0.6,100,0.940406437041052,0.00335414609966433,0.774870583743296,0.0149275472019893,0.00257958757343172,0.00774645072898191,"CBCL"
0.1,7,0.1,0.6,1,0.8,100,0.9329424811448,0.00298884773710907,0.773862753998716,0.0240284697977525,0.00302568014644582,0.0147771776560144,"CBCL"
0.1,7,0.1,0.6,2,0.6,100,0.946191850086098,0.00193277045641396,0.78278175655493,0.0236859061395827,0.00228909123542352,0.0162007000852436,"CBCL"
0.1,7,0.1,0.6,2,0.8,100,0.936982468941024,0.00114682168060265,0.774387308435916,0.0219911252670175,0.00124188354102627,0.0114009997432431,"CBCL"
0.1,7,0.1,0.8,1,0.6,100,0.939883506441664,0.00498892458758789,0.773999508375623,0.0239117884891644,0.00359478005924103,0.0164347922833642,"CBCL"
0.1,7,0.1,0.8,1,0.8,100,0.938260402463806,0.00283680450849672,0.776128323879805,0.0221876957994245,0.00223975320816108,0.0170451812975737,"CBCL"
0.1,7,0.1,0.8,2,0.6,100,0.941562405743307,0.00303778270703875,0.779946312842796,0.0184634626885784,0.00401805300278545,0.0123700980357643,"CBCL"
0.1,7,0.1,0.8,2,0.8,100,0.932499666445883,0.00321025944287026,0.770252330629323,0.0190305824734045,0.00159756437493557,0.0117818393815525,"CBCL"
0.1,7,1,0.6,1,0.6,100,0.944007166971093,0.00417780299417515,0.776957232585514,0.0179139384483375,0.00698535631438027,0.0115566318024256,"CBCL"
0.1,7,1,0.6,1,0.8,100,0.929582639188778,0.00425519682061645,0.770485883631367,0.0202149734778994,0.00318552221813413,0.0139353354646483,"CBCL"
0.1,7,1,0.6,2,0.6,100,0.942489201024759,0.00260724640959061,0.779648408866157,0.0158258525386734,0.00224166239450858,0.00975477527353015,"CBCL"
0.1,7,1,0.6,2,0.8,100,0.932969285806815,0.00362221662615865,0.772843883452444,0.0221548045401926,0.00498433525622465,0.0138517875772014,"CBCL"
0.1,7,1,0.8,1,0.6,100,0.939565547378151,0.00373805573297903,0.776482921747665,0.0231333663876534,0.00331602650028772,0.0173018092955743,"CBCL"
0.1,7,1,0.8,1,0.8,100,0.93108621029294,0.00403447782962532,0.770987001080022,0.0233426050795708,0.0043003164495736,0.0180154468278761,"CBCL"
0.1,7,1,0.8,2,0.6,100,0.940275552555515,0.00348978448713342,0.775643111800047,0.0218615655527275,0.00300127930744497,0.0129488561576601,"CBCL"
0.1,7,1,0.8,2,0.8,100,0.932709897421786,0.0027728222214991,0.773616459709789,0.0182577036091222,0.00159032976552901,0.0099580140627554,"CBCL"
