"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,7,0.1,0.6,2,0.8,50,0.95199053492218,0.00268550871163587,0.777511851130459,0.0211125706650912,0.00101757670187637,0.0151946804161013,"CBCL"
0.05,7,0.1,0.8,1,0.6,50,0.954476982103154,0.00153589906262004,0.780170404607312,0.0206334359977303,0.00160506967631512,0.0156526922272932,"CBCL"
0.05,7,0.1,0.8,1,0.8,50,0.955816901116205,0.00159044783111788,0.780367692398289,0.020103047542964,0.00116033409941977,0.0164958962136276,"CBCL"
0.05,7,0.1,0.8,2,0.6,50,0.954551633213141,0.0017883484398879,0.778954789042635,0.0242517886283691,0.00197061117655374,0.0199712584218225,"CBCL"
0.05,7,0.1,0.8,2,0.8,50,0.950815279365183,0.00304238194886979,0.775478107810911,0.0199463509967202,0.00360083984588299,0.0182087156100716,"CBCL"
0.05,7,1,0.6,1,0.6,50,0.950984226652945,0.00311682920366975,0.778502584004588,0.0209722774846918,0.00308930250909354,0.0160062238469822,"CBCL"
0.05,7,1,0.6,1,0.8,50,0.952567566482424,0.00169705793539008,0.777053881322828,0.01787142166204,0.00178073133276632,0.0150292586298424,"CBCL"
0.05,7,1,0.6,2,0.6,50,0.953867186659198,0.00154078940587249,0.777887142210789,0.0178575635941195,0.00202254477587534,0.0132468522795217,"CBCL"
0.05,7,1,0.6,2,0.8,50,0.950917106140928,0.00196841360730493,0.776637400572486,0.0206511263051965,0.000897049426983358,0.0168839152983279,"CBCL"
0.05,7,1,0.8,1,0.6,50,0.954531718164483,0.00255296782924047,0.77850825201615,0.0228225009534884,0.00274483821000068,0.0191421240659431,"CBCL"
0.05,7,1,0.8,1,0.8,50,0.953993784894003,0.000829321903786521,0.779226413733734,0.0215136077156225,0.000799950952367884,0.0177576940199446,"CBCL"
0.05,7,1,0.8,2,0.6,50,0.955550455442302,0.0013494500692035,0.778653450067397,0.0194822387286024,0.00192548126437125,0.0154917885305485,"CBCL"
0.05,7,1,0.8,2,0.8,50,0.952557703307296,0.00261109896882502,0.778536545176564,0.0197626581424452,0.00414158725973901,0.0144594592256523,"CBCL"
0.1,7,0.1,0.6,1,0.6,50,0.973658076847901,0.00120583595486434,0.789150669232372,0.016495198641627,0.00143219254175953,0.0123828292813895,"CBCL"
0.1,7,0.1,0.6,1,0.8,50,0.961811380147671,0.00351811745644991,0.782418122497645,0.0184521042328198,0.003052691715334,0.0130732098270469,"CBCL"
0.1,7,0.1,0.6,2,0.6,50,0.973333132383349,0.00167199662355584,0.79098391390701,0.0254282204707848,0.00128935499048966,0.017953933473329,"CBCL"
0.1,7,0.1,0.6,2,0.8,50,0.962442109569109,0.00284403025325559,0.781861325272486,0.0167487298214459,0.00297382903057585,0.0126728060584028,"CBCL"
0.1,7,0.1,0.8,1,0.6,50,0.971380148766463,0.00175697598553552,0.789000625072294,0.0138702002467535,0.00263729659348871,0.0123515631902712,"CBCL"
0.1,7,0.1,0.8,1,0.8,50,0.966426724291536,0.00223144632709583,0.785042754872222,0.0167546843504807,0.00277910535060801,0.0110616207339128,"CBCL"
0.1,7,0.1,0.8,2,0.6,50,0.97512148316934,0.000740716836194976,0.793682970718155,0.0141050596847227,0.00073783673946768,0.0101676035033647,"CBCL"
0.1,7,0.1,0.8,2,0.8,50,0.965485011323132,0.00181989611621645,0.783506382437097,0.0230942388696952,0.00157354544532653,0.0212196509564906,"CBCL"
0.1,7,1,0.6,1,0.6,50,0.972184525637757,0.00088408515377969,0.789791590876316,0.0201661305362753,0.000928603339786036,0.0140562129263837,"CBCL"
0.1,7,1,0.6,1,0.8,50,0.96821176076875,0.00124508677703697,0.784332126918232,0.0215412467962416,0.00107900244366152,0.0181081836388637,"CBCL"
0.1,7,1,0.6,2,0.6,50,0.971154443974946,0.00142569817689653,0.788991365968428,0.0233663165089392,0.00154078475840628,0.0186781496855754,"CBCL"
0.1,7,1,0.6,2,0.8,50,0.967582952441271,0.000889568670128555,0.788856996421546,0.0182936746711285,0.000843690169424935,0.0125186422612309,"CBCL"
0.1,7,1,0.8,1,0.6,50,0.971779891618703,0.00244569463697702,0.791618363780563,0.014751827493759,0.00271753784051656,0.00802774010837244,"CBCL"
0.1,7,1,0.8,1,0.8,50,0.971371630303713,0.000414220773163911,0.792138499023625,0.0174802736227224,0.000639422696442686,0.0145224305746889,"CBCL"
0.1,7,1,0.8,2,0.6,50,0.97093916705967,0.00399610139570139,0.789403661237823,0.0241167259681315,0.003502832901181,0.0210590337517982,"CBCL"
0.1,7,1,0.8,2,0.8,50,0.964956414206267,0.00170630332903298,0.784124985077396,0.0207208286016214,0.000679687768930182,0.0179397065520844,"CBCL"
0.05,2,0.1,0.6,1,0.6,100,0.945813388998008,0.00243260155847018,0.77076552334741,0.0195034278799486,0.00346808840483514,0.0156900208522704,"CBCL"
0.05,2,0.1,0.6,1,0.8,100,0.945075991070674,0.00260426938188054,0.770297532632569,0.0210901577843535,0.00305271595317216,0.0155649836988544,"CBCL"
0.05,2,0.1,0.6,2,0.6,100,0.945289244341787,0.00305625603935722,0.770070743351865,0.020051048871986,0.00353402457649268,0.0155508568658451,"CBCL"
0.05,2,0.1,0.6,2,0.8,100,0.944262672562957,0.00314740108097469,0.769331107248693,0.0216366462581577,0.00259298633281609,0.0169987066798317,"CBCL"
0.05,2,0.1,0.8,1,0.6,100,0.945639361733429,0.00198851061396247,0.769470278847306,0.0195228761245174,0.00181366332943429,0.0138046493247425,"CBCL"
0.05,2,0.1,0.8,1,0.8,100,0.944653623556795,0.00280106882209029,0.769547169416529,0.0198742339207295,0.00242004448597988,0.0151368796781867,"CBCL"
0.05,2,0.1,0.8,2,0.6,100,0.947423129160356,0.000958766055724236,0.772505351535773,0.0199643138922168,0.000714940244473269,0.0147399048608681,"CBCL"
0.05,2,0.1,0.8,2,0.8,100,0.944737086547751,0.00296787839389979,0.770142051188876,0.0202804377418868,0.00224377906374717,0.0157017445082097,"CBCL"
0.05,2,1,0.6,1,0.6,100,0.943694552517188,0.00448577665128212,0.768745511120356,0.0204854157757189,0.00425560434334399,0.0158389050167894,"CBCL"
