"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,5,1,0.05,2,0.9,0.6,1.1028856223147
100,5,1,0.05,2,0.9,0.6,1.10176547051246
150,5,1,0.05,2,0.9,0.6,1.09770172671661
50,7,1,0.05,2,0.9,0.6,1.10150064479283
100,7,1,0.05,2,0.9,0.6,1.09958095094534
150,7,1,0.05,2,0.9,0.6,1.09603887635441
50,9,1,0.05,2,0.9,0.6,1.09753197379678
100,9,1,0.05,2,0.9,0.6,1.09910990464519
150,9,1,0.05,2,0.9,0.6,1.09959446680399
50,3,5,0.05,2,0.9,0.6,1.10229819702462
100,3,5,0.05,2,0.9,0.6,1.10357413534305
150,3,5,0.05,2,0.9,0.6,1.10025022049885
50,5,5,0.05,2,0.9,0.6,1.09795807766499
100,5,5,0.05,2,0.9,0.6,1.09847991715241
150,5,5,0.05,2,0.9,0.6,1.09891189123497
50,7,5,0.05,2,0.9,0.6,1.09449536456038
100,7,5,0.05,2,0.9,0.6,1.09851783643506
150,7,5,0.05,2,0.9,0.6,1.09691294809843
50,9,5,0.05,2,0.9,0.6,1.09756649034213
100,9,5,0.05,2,0.9,0.6,1.09568461406919
150,9,5,0.05,2,0.9,0.6,1.10175512192808
50,3,1,0.1,2,0.9,0.6,1.09270380654132
100,3,1,0.1,2,0.9,0.6,1.10489707402232
150,3,1,0.1,2,0.9,0.6,1.10667213953082
50,5,1,0.1,2,0.9,0.6,1.10409562812781
100,5,1,0.1,2,0.9,0.6,1.10082283384457
150,5,1,0.1,2,0.9,0.6,1.10265863969864
50,7,1,0.1,2,0.9,0.6,1.10880319334075
100,7,1,0.1,2,0.9,0.6,1.10348988765927
150,7,1,0.1,2,0.9,0.6,1.10320132469937
50,9,1,0.1,2,0.9,0.6,1.09713099736066
100,9,1,0.1,2,0.9,0.6,1.1035775022216
150,9,1,0.1,2,0.9,0.6,1.09638774632702
50,3,5,0.1,2,0.9,0.6,1.10578203590672
100,3,5,0.1,2,0.9,0.6,1.10029160832255
150,3,5,0.1,2,0.9,0.6,1.09873311236275
50,5,5,0.1,2,0.9,0.6,1.09729095826839
100,5,5,0.1,2,0.9,0.6,1.10550963063832
150,5,5,0.1,2,0.9,0.6,1.09384849564155
50,7,5,0.1,2,0.9,0.6,1.10426240570864
100,7,5,0.1,2,0.9,0.6,1.10197646573103
150,7,5,0.1,2,0.9,0.6,1.1057762079634
50,9,5,0.1,2,0.9,0.6,1.09711066418633
100,9,5,0.1,2,0.9,0.6,1.09721424425784
150,9,5,0.1,2,0.9,0.6,1.10274320941142
50,3,1,0.01,0,0.6,0.9,1.09766674454884
100,3,1,0.01,0,0.6,0.9,1.09786353569254
150,3,1,0.01,0,0.6,0.9,1.09909082295984
50,5,1,0.01,0,0.6,0.9,1.0978441600229
100,5,1,0.01,0,0.6,0.9,1.09743584693183
150,5,1,0.01,0,0.6,0.9,1.09854630648482
50,7,1,0.01,0,0.6,0.9,1.09832255886746
100,7,1,0.01,0,0.6,0.9,1.09775905451644
150,7,1,0.01,0,0.6,0.9,1.09870227932663
50,9,1,0.01,0,0.6,0.9,1.09794904711315
100,9,1,0.01,0,0.6,0.9,1.09765406249976
150,9,1,0.01,0,0.6,0.9,1.09836541004525
50,3,5,0.01,0,0.6,0.9,1.09979064097949
100,3,5,0.01,0,0.6,0.9,1.09777470579285
150,3,5,0.01,0,0.6,0.9,1.09948735818245
50,5,5,0.01,0,0.6,0.9,1.09844657986546
100,5,5,0.01,0,0.6,0.9,1.09813939736633
150,5,5,0.01,0,0.6,0.9,1.09897356113097
50,7,5,0.01,0,0.6,0.9,1.09826903709822
100,7,5,0.01,0,0.6,0.9,1.09916406692752
150,7,5,0.01,0,0.6,0.9,1.09789761460294
50,9,5,0.01,0,0.6,0.9,1.09868434337744
100,9,5,0.01,0,0.6,0.9,1.09836779975992
150,9,5,0.01,0,0.6,0.9,1.09880189617419
50,3,1,0.05,0,0.6,0.9,1.10108085507173
100,3,1,0.05,0,0.6,0.9,1.1009937977184
150,3,1,0.05,0,0.6,0.9,1.09401906510972
50,5,1,0.05,0,0.6,0.9,1.09589225529151
100,5,1,0.05,0,0.6,0.9,1.09942273841801
150,5,1,0.05,0,0.6,0.9,1.09979757825791
50,7,1,0.05,0,0.6,0.9,1.10226627947613
100,7,1,0.05,0,0.6,0.9,1.09647653188277
150,7,1,0.05,0,0.6,0.9,1.09873371896698
50,9,1,0.05,0,0.6,0.9,1.09942053671264
100,9,1,0.05,0,0.6,0.9,1.09974690811599
150,9,1,0.05,0,0.6,0.9,1.09537402408766
50,3,5,0.05,0,0.6,0.9,1.10079691217799
100,3,5,0.05,0,0.6,0.9,1.09840113236774
150,3,5,0.05,0,0.6,0.9,1.09687196776416
50,5,5,0.05,0,0.6,0.9,1.09624581625833
100,5,5,0.05,0,0.6,0.9,1.09870861580729
150,5,5,0.05,0,0.6,0.9,1.10150456708887
50,7,5,0.05,0,0.6,0.9,1.09868627488632
100,7,5,0.05,0,0.6,0.9,1.10063201740696
150,7,5,0.05,0,0.6,0.9,1.0978944354809
50,9,5,0.05,0,0.6,0.9,1.09792566148255
100,9,5,0.05,0,0.6,0.9,1.1007818901822
150,9,5,0.05,0,0.6,0.9,1.09768199269154
50,3,1,0.1,0,0.6,0.9,1.10919044508671
100,3,1,0.1,0,0.6,0.9,1.09437688257073
150,3,1,0.1,0,0.6,0.9,1.09602256398539
