"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,5,1,0.1,0,0.6,0.9,1.09861915121745
100,5,1,0.1,0,0.6,0.9,1.10450063211215
150,5,1,0.1,0,0.6,0.9,1.0977418959541
50,7,1,0.1,0,0.6,0.9,1.10640478040944
100,7,1,0.1,0,0.6,0.9,1.10121373806372
150,7,1,0.1,0,0.6,0.9,1.101823546721
50,9,1,0.1,0,0.6,0.9,1.10503037887349
100,9,1,0.1,0,0.6,0.9,1.09682057409303
150,9,1,0.1,0,0.6,0.9,1.10131950865372
50,3,5,0.1,0,0.6,0.9,1.09549667975536
100,3,5,0.1,0,0.6,0.9,1.1026059006888
150,3,5,0.1,0,0.6,0.9,1.09753221527458
50,5,5,0.1,0,0.6,0.9,1.10306561066369
100,5,5,0.1,0,0.6,0.9,1.09734603669812
150,5,5,0.1,0,0.6,0.9,1.10116965401433
50,7,5,0.1,0,0.6,0.9,1.10427224394879
100,7,5,0.1,0,0.6,0.9,1.09926828504261
150,7,5,0.1,0,0.6,0.9,1.10171133932447
50,9,5,0.1,0,0.6,0.9,1.09778615319223
100,9,5,0.1,0,0.6,0.9,1.09982251650481
150,9,5,0.1,0,0.6,0.9,1.10330174222407
50,3,1,0.01,0.5,0.6,0.9,1.09762991712465
100,3,1,0.01,0.5,0.6,0.9,1.09825628098538
150,3,1,0.01,0.5,0.6,0.9,1.09782324399791
50,5,1,0.01,0.5,0.6,0.9,1.09879239909874
100,5,1,0.01,0.5,0.6,0.9,1.09849727136589
150,5,1,0.01,0.5,0.6,0.9,1.09741579894011
50,7,1,0.01,0.5,0.6,0.9,1.09789152755215
100,7,1,0.01,0.5,0.6,0.9,1.0974927302877
150,7,1,0.01,0.5,0.6,0.9,1.09836844031882
50,9,1,0.01,0.5,0.6,0.9,1.09835304539318
100,9,1,0.01,0.5,0.6,0.9,1.09744031484171
150,9,1,0.01,0.5,0.6,0.9,1.09867313846047
50,3,5,0.01,0.5,0.6,0.9,1.09725606163281
100,3,5,0.01,0.5,0.6,0.9,1.09717221062977
150,3,5,0.01,0.5,0.6,0.9,1.09847041423575
50,5,5,0.01,0.5,0.6,0.9,1.09881177485239
100,5,5,0.01,0.5,0.6,0.9,1.09797669596133
150,5,5,0.01,0.5,0.6,0.9,1.09787121098595
50,7,5,0.01,0.5,0.6,0.9,1.09894089392451
100,7,5,0.01,0.5,0.6,0.9,1.09820830969399
150,7,5,0.01,0.5,0.6,0.9,1.09800387052072
50,9,5,0.01,0.5,0.6,0.9,1.09847267116768
100,9,5,0.01,0.5,0.6,0.9,1.09733518009066
150,9,5,0.01,0.5,0.6,0.9,1.09761542585053
50,3,1,0.05,0.5,0.6,0.9,1.09428966300553
100,3,1,0.05,0.5,0.6,0.9,1.09865050228319
150,3,1,0.05,0.5,0.6,0.9,1.09759217493202
50,5,1,0.05,0.5,0.6,0.9,1.09896805352567
100,5,1,0.05,0.5,0.6,0.9,1.09865366018566
150,5,1,0.05,0.5,0.6,0.9,1.09815473088816
50,7,1,0.05,0.5,0.6,0.9,1.09776776298947
100,7,1,0.05,0.5,0.6,0.9,1.09587541186683
150,7,1,0.05,0.5,0.6,0.9,1.09957931739544
50,9,1,0.05,0.5,0.6,0.9,1.09838838003569
100,9,1,0.05,0.5,0.6,0.9,1.09785409417352
150,9,1,0.05,0.5,0.6,0.9,1.0992622101824
50,3,5,0.05,0.5,0.6,0.9,1.09922055737874
100,3,5,0.05,0.5,0.6,0.9,1.09661064159716
150,3,5,0.05,0.5,0.6,0.9,1.09742002861669
50,5,5,0.05,0.5,0.6,0.9,1.10054192368138
100,5,5,0.05,0.5,0.6,0.9,1.0950967767347
150,5,5,0.05,0.5,0.6,0.9,1.09335027016247
50,7,5,0.05,0.5,0.6,0.9,1.09782300829752
100,7,5,0.05,0.5,0.6,0.9,1.09987091846103
150,7,5,0.05,0.5,0.6,0.9,1.0999817201683
50,9,5,0.05,0.5,0.6,0.9,1.09980489404048
100,9,5,0.05,0.5,0.6,0.9,1.09919609000034
150,9,5,0.05,0.5,0.6,0.9,1.1007672927079
50,3,1,0.1,0.5,0.6,0.9,1.09431839139828
100,3,1,0.1,0.5,0.6,0.9,1.10409980992709
150,3,1,0.1,0.5,0.6,0.9,1.09574151535365
50,5,1,0.1,0.5,0.6,0.9,1.0988137214817
100,5,1,0.1,0.5,0.6,0.9,1.10028799615963
150,5,1,0.1,0.5,0.6,0.9,1.10337587393937
50,7,1,0.1,0.5,0.6,0.9,1.09927277828267
100,7,1,0.1,0.5,0.6,0.9,1.10398120324448
150,7,1,0.1,0.5,0.6,0.9,1.09997669723798
50,9,1,0.1,0.5,0.6,0.9,1.10322983003419
100,9,1,0.1,0.5,0.6,0.9,1.09855701885106
150,9,1,0.1,0.5,0.6,0.9,1.09999491098504
50,3,5,0.1,0.5,0.6,0.9,1.09518766942525
100,3,5,0.1,0.5,0.6,0.9,1.09908292031762
150,3,5,0.1,0.5,0.6,0.9,1.0997444019127
50,5,5,0.1,0.5,0.6,0.9,1.10318541791124
100,5,5,0.1,0.5,0.6,0.9,1.10185517969575
150,5,5,0.1,0.5,0.6,0.9,1.09842689751474
50,7,5,0.1,0.5,0.6,0.9,1.10275773533645
100,7,5,0.1,0.5,0.6,0.9,1.10046832598245
150,7,5,0.1,0.5,0.6,0.9,1.10085531090067
50,9,5,0.1,0.5,0.6,0.9,1.10376727125388
100,9,5,0.1,0.5,0.6,0.9,1.09947695987231
150,9,5,0.1,0.5,0.6,0.9,1.09873124344454
50,3,1,0.01,2,0.6,0.9,1.09585371204635
100,3,1,0.01,2,0.6,0.9,1.09841624710688
150,3,1,0.01,2,0.6,0.9,1.09804654954017
50,5,1,0.01,2,0.6,0.9,1.09819189235256
100,5,1,0.01,2,0.6,0.9,1.09881252961901
150,5,1,0.01,2,0.6,0.9,1.09840642947643
50,7,1,0.01,2,0.6,0.9,1.09901172003474
100,7,1,0.01,2,0.6,0.9,1.09794377604602
150,7,1,0.01,2,0.6,0.9,1.09767808637957
50,9,1,0.01,2,0.6,0.9,1.09868132633433
100,9,1,0.01,2,0.6,0.9,1.0988064126054
150,9,1,0.01,2,0.6,0.9,1.0978428157233
50,3,5,0.01,2,0.6,0.9,1.09756940931541
100,3,5,0.01,2,0.6,0.9,1.09820854085132
150,3,5,0.01,2,0.6,0.9,1.09821493937111
50,5,5,0.01,2,0.6,0.9,1.09801200497384
100,5,5,0.01,2,0.6,0.9,1.09725195302686
150,5,5,0.01,2,0.6,0.9,1.09841030911586
50,7,5,0.01,2,0.6,0.9,1.09817379860692
100,7,5,0.01,2,0.6,0.9,1.09826348183647
150,7,5,0.01,2,0.6,0.9,1.09867881454401
50,9,5,0.01,2,0.6,0.9,1.09857624465563
100,9,5,0.01,2,0.6,0.9,1.09803876049332
150,9,5,0.01,2,0.6,0.9,1.0983829179591
50,3,1,0.05,2,0.6,0.9,1.0975200546519
100,3,1,0.05,2,0.6,0.9,1.09424241566392
150,3,1,0.05,2,0.6,0.9,1.09702385010779
50,5,1,0.05,2,0.6,0.9,1.0969044894535
100,5,1,0.05,2,0.6,0.9,1.09632115740626
150,5,1,0.05,2,0.6,0.9,1.10056758930592
50,7,1,0.05,2,0.6,0.9,1.10001418267143
100,7,1,0.05,2,0.6,0.9,1.097365746996
150,7,1,0.05,2,0.6,0.9,1.1000294341759
50,9,1,0.05,2,0.6,0.9,1.10024162035892
100,9,1,0.05,2,0.6,0.9,1.0978149299791
150,9,1,0.05,2,0.6,0.9,1.0978601472033
50,3,5,0.05,2,0.6,0.9,1.09669958111242
100,3,5,0.05,2,0.6,0.9,1.09946457662202
150,3,5,0.05,2,0.6,0.9,1.09904448067823
50,5,5,0.05,2,0.6,0.9,1.10201043014454
100,5,5,0.05,2,0.6,0.9,1.09989494781758
150,5,5,0.05,2,0.6,0.9,1.09964864614985
50,7,5,0.05,2,0.6,0.9,1.100045381195
100,7,5,0.05,2,0.6,0.9,1.09803379209946
150,7,5,0.05,2,0.6,0.9,1.09960754836511
50,9,5,0.05,2,0.6,0.9,1.09728108840944
100,9,5,0.05,2,0.6,0.9,1.09746865382635
150,9,5,0.05,2,0.6,0.9,1.09994008048304
50,3,1,0.1,2,0.6,0.9,1.08996363371061
100,3,1,0.1,2,0.6,0.9,1.09572350755428
150,3,1,0.1,2,0.6,0.9,1.09872077510106
50,5,1,0.1,2,0.6,0.9,1.10604887423094
100,5,1,0.1,2,0.6,0.9,1.10125300629736
150,5,1,0.1,2,0.6,0.9,1.10306904813963
50,7,1,0.1,2,0.6,0.9,1.10012928236866
100,7,1,0.1,2,0.6,0.9,1.10113695818209
150,7,1,0.1,2,0.6,0.9,1.09968404600994
50,9,1,0.1,2,0.6,0.9,1.09970552630268
100,9,1,0.1,2,0.6,0.9,1.10048469789586
150,9,1,0.1,2,0.6,0.9,1.10436909532877
50,3,5,0.1,2,0.6,0.9,1.09958619003549
100,3,5,0.1,2,0.6,0.9,1.10136103011696
150,3,5,0.1,2,0.6,0.9,1.09977580938308
50,5,5,0.1,2,0.6,0.9,1.09783536767925
100,5,5,0.1,2,0.6,0.9,1.10031809893109
150,5,5,0.1,2,0.6,0.9,1.10463602457653
50,7,5,0.1,2,0.6,0.9,1.09701179285673
100,7,5,0.1,2,0.6,0.9,1.09728232391896
150,7,5,0.1,2,0.6,0.9,1.10012897062251
50,9,5,0.1,2,0.6,0.9,1.10242838465127
100,9,5,0.1,2,0.6,0.9,1.1040331453871
150,9,5,0.1,2,0.6,0.9,1.10367805802253
50,3,1,0.01,0,0.9,0.9,1.09731726080039
100,3,1,0.01,0,0.9,0.9,1.09313822884007
150,3,1,0.01,0,0.9,0.9,1.09818992857827
50,5,1,0.01,0,0.9,0.9,1.09879875854518
100,5,1,0.01,0,0.9,0.9,1.09708449917449
150,5,1,0.01,0,0.9,0.9,1.09864517546013
50,7,1,0.01,0,0.9,0.9,1.09821609014538
100,7,1,0.01,0,0.9,0.9,1.0983118613115
150,7,1,0.01,0,0.9,0.9,1.0978353839582
50,9,1,0.01,0,0.9,0.9,1.09794816458403
100,9,1,0.01,0,0.9,0.9,1.09771043709879
150,9,1,0.01,0,0.9,0.9,1.09685161360816
50,3,5,0.01,0,0.9,0.9,1.09667752232214
100,3,5,0.01,0,0.9,0.9,1.09710584478806
150,3,5,0.01,0,0.9,0.9,1.0980477049117
50,5,5,0.01,0,0.9,0.9,1.09766035524281
100,5,5,0.01,0,0.9,0.9,1.09756732231274
150,5,5,0.01,0,0.9,0.9,1.09778305599547
50,7,5,0.01,0,0.9,0.9,1.09818130398934
100,7,5,0.01,0,0.9,0.9,1.09723839362617
150,7,5,0.01,0,0.9,0.9,1.09836616600858
50,9,5,0.01,0,0.9,0.9,1.097846464049
100,9,5,0.01,0,0.9,0.9,1.09844746524907
150,9,5,0.01,0,0.9,0.9,1.09852728309066
50,3,1,0.05,0,0.9,0.9,1.09971537996893
100,3,1,0.05,0,0.9,0.9,1.09615095261964
150,3,1,0.05,0,0.9,0.9,1.094036894523
50,5,1,0.05,0,0.9,0.9,1.0981998092868
100,5,1,0.05,0,0.9,0.9,1.09924233690996
150,5,1,0.05,0,0.9,0.9,1.10026210039182
50,7,1,0.05,0,0.9,0.9,1.09985787286815
100,7,1,0.05,0,0.9,0.9,1.09841604601903
150,7,1,0.05,0,0.9,0.9,1.09733271553766
50,9,1,0.05,0,0.9,0.9,1.09933797309643
100,9,1,0.05,0,0.9,0.9,1.09799790497236
150,9,1,0.05,0,0.9,0.9,1.09814677096881
50,3,5,0.05,0,0.9,0.9,1.1001792656563
100,3,5,0.05,0,0.9,0.9,1.09765476777288
150,3,5,0.05,0,0.9,0.9,1.09273976820788
50,5,5,0.05,0,0.9,0.9,1.09757773958038
100,5,5,0.05,0,0.9,0.9,1.09632991892846
150,5,5,0.05,0,0.9,0.9,1.09701784083829
50,7,5,0.05,0,0.9,0.9,1.09759757618136
100,7,5,0.05,0,0.9,0.9,1.09033504681041
150,7,5,0.05,0,0.9,0.9,1.09704758033889
50,9,5,0.05,0,0.9,0.9,1.09872494844867
100,9,5,0.05,0,0.9,0.9,1.10143167233597
150,9,5,0.05,0,0.9,0.9,1.09958213680523
50,3,1,0.1,0,0.9,0.9,1.09416494809222
100,3,1,0.1,0,0.9,0.9,1.09983367973381
150,3,1,0.1,0,0.9,0.9,1.09884483430275
50,5,1,0.1,0,0.9,0.9,1.09868846040047
100,5,1,0.1,0,0.9,0.9,1.10283531811586
150,5,1,0.1,0,0.9,0.9,1.09923426733325
50,7,1,0.1,0,0.9,0.9,1.10023206208589
100,7,1,0.1,0,0.9,0.9,1.10437914955977
150,7,1,0.1,0,0.9,0.9,1.10320688201092
50,9,1,0.1,0,0.9,0.9,1.0980895835145
100,9,1,0.1,0,0.9,0.9,1.10463631101039
150,9,1,0.1,0,0.9,0.9,1.09843491953409
50,3,5,0.1,0,0.9,0.9,1.09977943450369
100,3,5,0.1,0,0.9,0.9,1.0960685569877
150,3,5,0.1,0,0.9,0.9,1.09765514687537
50,5,5,0.1,0,0.9,0.9,1.0994310628705
100,5,5,0.1,0,0.9,0.9,1.10346544798325
150,5,5,0.1,0,0.9,0.9,1.10309351576099
50,7,5,0.1,0,0.9,0.9,1.10006178109116
100,7,5,0.1,0,0.9,0.9,1.09689375087341
150,7,5,0.1,0,0.9,0.9,1.10195434094773
50,9,5,0.1,0,0.9,0.9,1.09975548603109
100,9,5,0.1,0,0.9,0.9,1.09939230119664
150,9,5,0.1,0,0.9,0.9,1.10366494240425
50,3,1,0.01,0.5,0.9,0.9,1.09806247156785
100,3,1,0.01,0.5,0.9,0.9,1.09806690727772
150,3,1,0.01,0.5,0.9,0.9,1.09767797846332
50,5,1,0.01,0.5,0.9,0.9,1.09800233251712
100,5,1,0.01,0.5,0.9,0.9,1.09390332915558
150,5,1,0.01,0.5,0.9,0.9,1.09768725142529
50,7,1,0.01,0.5,0.9,0.9,1.09843777181662
100,7,1,0.01,0.5,0.9,0.9,1.09764240555914
150,7,1,0.01,0.5,0.9,0.9,1.09710725511493
50,9,1,0.01,0.5,0.9,0.9,1.09848842564813
100,9,1,0.01,0.5,0.9,0.9,1.09716966542232
150,9,1,0.01,0.5,0.9,0.9,1.09806861979172
50,3,5,0.01,0.5,0.9,0.9,1.09728885932329
100,3,5,0.01,0.5,0.9,0.9,1.09563808966071
150,3,5,0.01,0.5,0.9,0.9,1.09767277019376
50,5,5,0.01,0.5,0.9,0.9,1.09793363511535
100,5,5,0.01,0.5,0.9,0.9,1.09639222703374
150,5,5,0.01,0.5,0.9,0.9,1.09651983264125
50,7,5,0.01,0.5,0.9,0.9,1.09548785813785
100,7,5,0.01,0.5,0.9,0.9,1.09884316517677
150,7,5,0.01,0.5,0.9,0.9,1.09707830814184
50,9,5,0.01,0.5,0.9,0.9,1.09752409888933
100,9,5,0.01,0.5,0.9,0.9,1.09785274714891
150,9,5,0.01,0.5,0.9,0.9,1.0970789257775
50,3,1,0.05,0.5,0.9,0.9,1.0974932041644
100,3,1,0.05,0.5,0.9,0.9,1.0982971438064
150,3,1,0.05,0.5,0.9,0.9,1.09951122490491
50,5,1,0.05,0.5,0.9,0.9,1.09967156902625
100,5,1,0.05,0.5,0.9,0.9,1.09732880630787
150,5,1,0.05,0.5,0.9,0.9,1.09981465394392
50,7,1,0.05,0.5,0.9,0.9,1.09958506005361
100,7,1,0.05,0.5,0.9,0.9,1.09860770732478
150,7,1,0.05,0.5,0.9,0.9,1.09804870866652
50,9,1,0.05,0.5,0.9,0.9,1.09820859925881
100,9,1,0.05,0.5,0.9,0.9,1.09899028920695
150,9,1,0.05,0.5,0.9,0.9,1.09907160932518
50,3,5,0.05,0.5,0.9,0.9,1.09420185454184
100,3,5,0.05,0.5,0.9,0.9,1.095907524592
150,3,5,0.05,0.5,0.9,0.9,1.09915635529454
50,5,5,0.05,0.5,0.9,0.9,1.09785291744212
100,5,5,0.05,0.5,0.9,0.9,1.09475766252426
150,5,5,0.05,0.5,0.9,0.9,1.09744551724263
50,7,5,0.05,0.5,0.9,0.9,1.09872447149512
100,7,5,0.05,0.5,0.9,0.9,1.09885130275419
150,7,5,0.05,0.5,0.9,0.9,1.0965148121228
50,9,5,0.05,0.5,0.9,0.9,1.09817147356013
100,9,5,0.05,0.5,0.9,0.9,1.09857857977834
150,9,5,0.05,0.5,0.9,0.9,1.09826159541194
50,3,1,0.1,0.5,0.9,0.9,1.09607301326477
100,3,1,0.1,0.5,0.9,0.9,1.09313750060753
150,3,1,0.1,0.5,0.9,0.9,1.09474456749147
50,5,1,0.1,0.5,0.9,0.9,1.10053458517247
100,5,1,0.1,0.5,0.9,0.9,1.10121864696635
150,5,1,0.1,0.5,0.9,0.9,1.09901451110063
50,7,1,0.1,0.5,0.9,0.9,1.09844616916759
100,7,1,0.1,0.5,0.9,0.9,1.0978737123245
150,7,1,0.1,0.5,0.9,0.9,1.09966227928439
50,9,1,0.1,0.5,0.9,0.9,1.096434003128
100,9,1,0.1,0.5,0.9,0.9,1.09718237958505
150,9,1,0.1,0.5,0.9,0.9,1.09820245794243
50,3,5,0.1,0.5,0.9,0.9,1.09476106132894
100,3,5,0.1,0.5,0.9,0.9,1.10143582741065
150,3,5,0.1,0.5,0.9,0.9,1.09452358275774
50,5,5,0.1,0.5,0.9,0.9,1.10171888072411
100,5,5,0.1,0.5,0.9,0.9,1.09741529582681
150,5,5,0.1,0.5,0.9,0.9,1.1002481248603
50,7,5,0.1,0.5,0.9,0.9,1.09583610431482
100,7,5,0.1,0.5,0.9,0.9,1.09815440478574
150,7,5,0.1,0.5,0.9,0.9,1.09925239724075
50,9,5,0.1,0.5,0.9,0.9,1.09359664955355
100,9,5,0.1,0.5,0.9,0.9,1.09859340699105
150,9,5,0.1,0.5,0.9,0.9,1.10521897945286
50,3,1,0.01,2,0.9,0.9,1.09824530709851
100,3,1,0.01,2,0.9,0.9,1.09681810625235
150,3,1,0.01,2,0.9,0.9,1.09540389633339
50,5,1,0.01,2,0.9,0.9,1.09856765017444
100,5,1,0.01,2,0.9,0.9,1.09883321691654
150,5,1,0.01,2,0.9,0.9,1.09821021188605
50,7,1,0.01,2,0.9,0.9,1.09648309336528
100,7,1,0.01,2,0.9,0.9,1.09794939407168
150,7,1,0.01,2,0.9,0.9,1.09818337515304
50,9,1,0.01,2,0.9,0.9,1.09822167972267
100,9,1,0.01,2,0.9,0.9,1.09775066081138
150,9,1,0.01,2,0.9,0.9,1.09869315114465
50,3,5,0.01,2,0.9,0.9,1.09529462784682
100,3,5,0.01,2,0.9,0.9,1.09750605846284
150,3,5,0.01,2,0.9,0.9,1.09806068583437
50,5,5,0.01,2,0.9,0.9,1.09687656573535
100,5,5,0.01,2,0.9,0.9,1.09828919015567
150,5,5,0.01,2,0.9,0.9,1.09822460770728
50,7,5,0.01,2,0.9,0.9,1.09823709759463
100,7,5,0.01,2,0.9,0.9,1.09833387804499
150,7,5,0.01,2,0.9,0.9,1.09563232217712
50,9,5,0.01,2,0.9,0.9,1.09809137028435
100,9,5,0.01,2,0.9,0.9,1.09695431882244
150,9,5,0.01,2,0.9,0.9,1.09808561320268
50,3,1,0.05,2,0.9,0.9,1.09799096933445
100,3,1,0.05,2,0.9,0.9,1.09834401720478
150,3,1,0.05,2,0.9,0.9,1.09587287037256
50,5,1,0.05,2,0.9,0.9,1.09749800930676
100,5,1,0.05,2,0.9,0.9,1.09770937693826
150,5,1,0.05,2,0.9,0.9,1.10009976040923
50,7,1,0.05,2,0.9,0.9,1.09587774129179
100,7,1,0.05,2,0.9,0.9,1.0969943060943
150,7,1,0.05,2,0.9,0.9,1.0980418361944
50,9,1,0.05,2,0.9,0.9,1.10043660596469
100,9,1,0.05,2,0.9,0.9,1.09897732953531
150,9,1,0.05,2,0.9,0.9,1.09973382538373
50,3,5,0.05,2,0.9,0.9,1.09893767069766
100,3,5,0.05,2,0.9,0.9,1.09874098598822
150,3,5,0.05,2,0.9,0.9,1.09321116284456
50,5,5,0.05,2,0.9,0.9,1.09819538243433
100,5,5,0.05,2,0.9,0.9,1.09572776627281
150,5,5,0.05,2,0.9,0.9,1.09884600022773
50,7,5,0.05,2,0.9,0.9,1.09730338260626
100,7,5,0.05,2,0.9,0.9,1.09900609350929
150,7,5,0.05,2,0.9,0.9,1.09962340656383
50,9,5,0.05,2,0.9,0.9,1.100582397585
100,9,5,0.05,2,0.9,0.9,1.09883906753372
150,9,5,0.05,2,0.9,0.9,1.09764366648608
50,3,1,0.1,2,0.9,0.9,1.09324541498041
100,3,1,0.1,2,0.9,0.9,1.09569958044445
150,3,1,0.1,2,0.9,0.9,1.09126708077755
50,5,1,0.1,2,0.9,0.9,1.09634632878726
100,5,1,0.1,2,0.9,0.9,1.09936279987825
150,5,1,0.1,2,0.9,0.9,1.10133492356673
50,7,1,0.1,2,0.9,0.9,1.10051722355753
100,7,1,0.1,2,0.9,0.9,1.09894657781245
150,7,1,0.1,2,0.9,0.9,1.09941230337185
50,9,1,0.1,2,0.9,0.9,1.09605336386274
100,9,1,0.1,2,0.9,0.9,1.09829670110794
150,9,1,0.1,2,0.9,0.9,1.09922110961016
50,3,5,0.1,2,0.9,0.9,1.10007328574564
100,3,5,0.1,2,0.9,0.9,1.09433788223637
150,3,5,0.1,2,0.9,0.9,1.09879747655201
50,5,5,0.1,2,0.9,0.9,1.09541622554817
100,5,5,0.1,2,0.9,0.9,1.10239973037378
150,5,5,0.1,2,0.9,0.9,1.09472019202365
50,7,5,0.1,2,0.9,0.9,1.09483979944117
100,7,5,0.1,2,0.9,0.9,1.10257504182483
150,7,5,0.1,2,0.9,0.9,1.10128887135883
50,9,5,0.1,2,0.9,0.9,1.10368028551189
100,9,5,0.1,2,0.9,0.9,1.10575505746149
150,9,5,0.1,2,0.9,0.9,1.10110679698485
