"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,2,1,0.6,1,0.8,50,0.949981760925005,0.0015861417992575,0.777037899652638,0.00559551052230781,0.00203015210703221,0.00464968893185307,"CBCL"
0.1,2,1,0.6,2,0.6,50,0.951545258398468,0.00103177622452454,0.778948163730633,0.00729794514755223,0.000804203724393257,0.00684612427133455,"CBCL"
0.1,2,1,0.6,2,0.8,50,0.951513040842474,0.000463617256452327,0.777788621633517,0.00798773922856773,0.000482113140696873,0.00761589523811399,"CBCL"
0.1,2,1,0.8,1,0.6,50,0.951903791221994,0.00270118801915954,0.778862578640225,0.00827324497383802,0.00279412755095422,0.00587099271779901,"CBCL"
0.1,2,1,0.8,1,0.8,50,0.950985492642164,0.00147766952385465,0.777807131177615,0.00712545745799288,0.000865502153122518,0.00514011395366305,"CBCL"
0.1,2,1,0.8,2,0.6,50,0.950644841851921,0.00160907359324109,0.777331151474905,0.00996417086182774,0.00123719302919307,0.00878493575784469,"CBCL"
0.1,2,1,0.8,2,0.8,50,0.950186449714185,0.0023583310510071,0.778440020051831,0.00702591434899192,0.00315001344021095,0.00588457829246442,"CBCL"
0.05,7,0.1,0.6,1,0.6,50,0.959099904464485,0.000891799074875591,0.786682308217235,0.00724160414154436,0.00130360993283151,0.00517346796848875,"CBCL"
0.05,7,0.1,0.6,1,0.8,50,0.958010613232269,0.00104573557181276,0.785482375183495,0.0087736878760067,0.000595315592684543,0.00704718015861206,"CBCL"
0.05,7,0.1,0.6,2,0.6,50,0.958513849707618,0.00184927409197122,0.78547677460554,0.011442617662075,0.00228679718135775,0.00848545967062351,"CBCL"
0.05,7,0.1,0.6,2,0.8,50,0.956442733205352,0.00150341433529184,0.783073280480423,0.00863173254225756,0.00243513254002555,0.00703211029973093,"CBCL"
0.05,7,0.1,0.8,1,0.6,50,0.960741700566153,0.000685447394349925,0.787752217780547,0.0108231488898515,0.000629042236389463,0.00804622480296682,"CBCL"
0.05,7,0.1,0.8,1,0.8,50,0.959651686248433,0.00128433434503459,0.787063709983496,0.00511121321923404,0.00138539288568019,0.0046473136988413,"CBCL"
0.05,7,0.1,0.8,2,0.6,50,0.958376700836802,0.00116024984066201,0.784847912972349,0.00917443165934998,0.00152541079905293,0.00888525495718993,"CBCL"
0.05,7,0.1,0.8,2,0.8,50,0.954655980426356,0.00240563517714178,0.781923922653724,0.0102261974815148,0.00247292810939136,0.00824055109698782,"CBCL"
0.05,7,1,0.6,1,0.6,50,0.956846058247014,0.00141273906883008,0.784061518527363,0.00508686315322041,0.00172343631751895,0.00327621861270873,"CBCL"
0.05,7,1,0.6,1,0.8,50,0.957287194539592,0.00154577243772955,0.784851201465282,0.0123757389895682,0.00254136243952996,0.00908569442652297,"CBCL"
0.05,7,1,0.6,2,0.6,50,0.961880193918695,0.000828112177526132,0.788991173792734,0.0082785113232581,0.000860724238245735,0.00623861648943485,"CBCL"
0.05,7,1,0.6,2,0.8,50,0.956403183824486,0.00144523363954894,0.783385165625976,0.00962825772872503,0.00172035074491799,0.00637762172308863,"CBCL"
0.05,7,1,0.8,1,0.6,50,0.955667388733007,0.00186909284383172,0.782444167447802,0.00874259980880816,0.00199690419280619,0.00619433224893586,"CBCL"
0.05,7,1,0.8,1,0.8,50,0.953385714446791,0.00353939607014937,0.781423961186552,0.00613349623469013,0.00442490341368405,0.0052907741742891,"CBCL"
0.05,7,1,0.8,2,0.6,50,0.958750615943026,0.000838816489722839,0.785591556613172,0.0097318454738579,0.000875616703004963,0.00748004895044274,"CBCL"
0.05,7,1,0.8,2,0.8,50,0.956573225170035,0.00101826111405849,0.783721196743174,0.00925444678362759,0.000974839825468726,0.00997491856009466,"CBCL"
0.1,7,0.1,0.6,1,0.6,50,0.977511401107674,0.000542721055585849,0.799787186665613,0.00880061746983246,0.000457465258262304,0.00870459919339415,"CBCL"
0.1,7,0.1,0.6,1,0.8,50,0.969836501244084,0.00142732593706738,0.791562369355098,0.0102653954342215,0.00165736540101389,0.0080893658233305,"CBCL"
0.1,7,0.1,0.6,2,0.6,50,0.971221423033817,0.00196453243517349,0.791936017270374,0.00685237859908763,0.000940493664980395,0.00874342961192821,"CBCL"
0.1,7,0.1,0.6,2,0.8,50,0.975788768784737,0.000212776573381259,0.799099463183227,0.00804674275472236,0.000264286386202535,0.00431929650359986,"CBCL"
