"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
150,5,1,0.05,0,0.9,0.6,1.09982777724686
50,7,1,0.05,0,0.9,0.6,1.09856943210437
100,7,1,0.05,0,0.9,0.6,1.10057371988703
150,7,1,0.05,0,0.9,0.6,1.09922604584806
50,9,1,0.05,0,0.9,0.6,1.0998055307933
100,9,1,0.05,0,0.9,0.6,1.09839626307657
150,9,1,0.05,0,0.9,0.6,1.0974976069052
50,3,5,0.05,0,0.9,0.6,1.09823255940356
100,3,5,0.05,0,0.9,0.6,1.0961682483597
150,3,5,0.05,0,0.9,0.6,1.10025024014514
50,5,5,0.05,0,0.9,0.6,1.10009345306162
100,5,5,0.05,0,0.9,0.6,1.09911147181065
150,5,5,0.05,0,0.9,0.6,1.0987162436791
50,7,5,0.05,0,0.9,0.6,1.09987013519447
100,7,5,0.05,0,0.9,0.6,1.09860984639123
150,7,5,0.05,0,0.9,0.6,1.09956018746588
50,9,5,0.05,0,0.9,0.6,1.10043703058096
100,9,5,0.05,0,0.9,0.6,1.09965021052881
150,9,5,0.05,0,0.9,0.6,1.09781608365746
50,3,1,0.1,0,0.9,0.6,1.09777708834116
100,3,1,0.1,0,0.9,0.6,1.10010792603834
150,3,1,0.1,0,0.9,0.6,1.09904929564436
50,5,1,0.1,0,0.9,0.6,1.10145755944799
100,5,1,0.1,0,0.9,0.6,1.09738891637701
150,5,1,0.1,0,0.9,0.6,1.1023793076458
50,7,1,0.1,0,0.9,0.6,1.10378656366797
100,7,1,0.1,0,0.9,0.6,1.09984548957942
150,7,1,0.1,0,0.9,0.6,1.10184873469927
50,9,1,0.1,0,0.9,0.6,1.10223084474643
100,9,1,0.1,0,0.9,0.6,1.0996709358396
150,9,1,0.1,0,0.9,0.6,1.1059198939842
50,3,5,0.1,0,0.9,0.6,1.09331406894396
100,3,5,0.1,0,0.9,0.6,1.10270336848552
150,3,5,0.1,0,0.9,0.6,1.10111233126298
50,5,5,0.1,0,0.9,0.6,1.10285628539756
100,5,5,0.1,0,0.9,0.6,1.10234285525534
150,5,5,0.1,0,0.9,0.6,1.1016216411335
50,7,5,0.1,0,0.9,0.6,1.10397988964464
100,7,5,0.1,0,0.9,0.6,1.09945447545364
150,7,5,0.1,0,0.9,0.6,1.1046264079029
50,9,5,0.1,0,0.9,0.6,1.10222844124703
100,9,5,0.1,0,0.9,0.6,1.10022266546166
150,9,5,0.1,0,0.9,0.6,1.10121823031115
50,3,1,0.01,0.5,0.9,0.6,1.09805380252456
100,3,1,0.01,0.5,0.9,0.6,1.09884871705894
150,3,1,0.01,0.5,0.9,0.6,1.09829811682287
50,5,1,0.01,0.5,0.9,0.6,1.09886690712302
100,5,1,0.01,0.5,0.9,0.6,1.09821283657573
150,5,1,0.01,0.5,0.9,0.6,1.0970126785649
50,7,1,0.01,0.5,0.9,0.6,1.09807516770875
100,7,1,0.01,0.5,0.9,0.6,1.09844335631639
150,7,1,0.01,0.5,0.9,0.6,1.09847543825473
50,9,1,0.01,0.5,0.9,0.6,1.09821067649534
100,9,1,0.01,0.5,0.9,0.6,1.0982100290487
150,9,1,0.01,0.5,0.9,0.6,1.09838658562509
50,3,5,0.01,0.5,0.9,0.6,1.09867317446284
100,3,5,0.01,0.5,0.9,0.6,1.09900968442536
150,3,5,0.01,0.5,0.9,0.6,1.09874287942565
50,5,5,0.01,0.5,0.9,0.6,1.09845763614438
100,5,5,0.01,0.5,0.9,0.6,1.09868771233557
150,5,5,0.01,0.5,0.9,0.6,1.09803342781271
50,7,5,0.01,0.5,0.9,0.6,1.09846535873554
100,7,5,0.01,0.5,0.9,0.6,1.09838510110719
150,7,5,0.01,0.5,0.9,0.6,1.09879224367025
50,9,5,0.01,0.5,0.9,0.6,1.09862806875926
100,9,5,0.01,0.5,0.9,0.6,1.09834453174756
150,9,5,0.01,0.5,0.9,0.6,1.0984665360111
50,3,1,0.05,0.5,0.9,0.6,1.09938861436157
100,3,1,0.05,0.5,0.9,0.6,1.09862790432407
150,3,1,0.05,0.5,0.9,0.6,1.0975568166282
50,5,1,0.05,0.5,0.9,0.6,1.09894029272521
100,5,1,0.05,0.5,0.9,0.6,1.0978179190458
150,5,1,0.05,0.5,0.9,0.6,1.09866909692984
50,7,1,0.05,0.5,0.9,0.6,1.09902301307974
100,7,1,0.05,0.5,0.9,0.6,1.10046886556648
150,7,1,0.05,0.5,0.9,0.6,1.09794265395005
50,9,1,0.05,0.5,0.9,0.6,1.10066074121095
100,9,1,0.05,0.5,0.9,0.6,1.10050058609571
150,9,1,0.05,0.5,0.9,0.6,1.09884108267419
50,3,5,0.05,0.5,0.9,0.6,1.09866705328789
100,3,5,0.05,0.5,0.9,0.6,1.09686827561051
150,3,5,0.05,0.5,0.9,0.6,1.09867039315878
50,5,5,0.05,0.5,0.9,0.6,1.09977242959916
100,5,5,0.05,0.5,0.9,0.6,1.09944664416387
150,5,5,0.05,0.5,0.9,0.6,1.09716259735283
50,7,5,0.05,0.5,0.9,0.6,1.09977874178289
100,7,5,0.05,0.5,0.9,0.6,1.09893371562046
150,7,5,0.05,0.5,0.9,0.6,1.09922526819783
50,9,5,0.05,0.5,0.9,0.6,1.09703780023353
100,9,5,0.05,0.5,0.9,0.6,1.09952297004056
150,9,5,0.05,0.5,0.9,0.6,1.09660980150558
50,3,1,0.1,0.5,0.9,0.6,1.09814149747552
100,3,1,0.1,0.5,0.9,0.6,1.09920229962077
150,3,1,0.1,0.5,0.9,0.6,1.10267377329569
50,5,1,0.1,0.5,0.9,0.6,1.10161551231692
100,5,1,0.1,0.5,0.9,0.6,1.09821265418632
150,5,1,0.1,0.5,0.9,0.6,1.09939544139871
